Geneid	length	lib13	lib14	lib15	lib16	lib17	lib18	lib19	lib20
DDB_G0274901	1377	0.193077	0.125637	0.75294	0.692552	0.416951	0.666293	0.199558	0.336856
DDB_G0274903	663	3.6907	2.73288	27.3644	27.876	14.8032	16.4113	18.9987	19.0977
DDB_G0274905	870	0.137226	0.0250028	0.813202	0.812627	0.648496	0.686286	0.128734	0.101535
DDB_G0274907	3315	1.40275	0.451769	1.77175	2.1171	1.14879	1.0804	0.721601	0.678756
DDB_G0274909	822	0	0	0.351306	0.251256	1.10113	1.96323	0.362368	0.467294
DDB_G0274911	1470	0.166515	0.116221	0.52835	0.848745	0.456306	0.377375	0.0263507	0.0648596
DDB_G0274917	18186	5.57726	3.53772	8.99382	8.46612	6.3324	8.29127	7.42132	6.70425
DDB_G0274919	3450	0.239364	0.0248755	0.155073	0.222763	0.0650363	0.080013	0.0201821	0.0148897
DDB_G0274921	1065	1.77697	1.11186	2.75037	2.97221	2.24687	1.94382	0.628878	0.658329
DDB_G0274923	1872	0.800984	0.575466	1.48499	0.965552	0.214243	0.399628	0.218407	0.22473
DDB_G0274925	2247	0.828846	0.611462	3.95521	2.4656	0.556447	0.555356	0.419722	0.413013
DDB_G0274927	1818	0.353549	0.191618	1.17206	1.20755	1.04176	1.06606	0.287492	0.474976
DDB_G0274929	315	0	0	0.248968	0	0	0.191823	0.173949	0.170569
DDB_G0274931	3756	0.0126144	0.0181738	0.0745504	0.0573658	0	0.0146068	0.0368501	0.0317165
DDB_G0274933	537	2.53729	1.56857	4.01437	2.63598	1.85859	2.59403	1.91788	1.62931
DDB_G0274935	714	0.844096	0.756005	10.2036	11.6462	11.0164	12.6187	10.7898	10.3228
DDB_G0274937	843	0.501103	0.65256	12.4754	9.85309	17.4891	12.0551	16.5482	15.2789
DDB_G0274939	2067	1.05451	1.06369	3.9127	3.67115	6.11756	6.61006	3.90162	4.98274
DDB_G0274941	1011	0.0187947	0	0	0	0.0229294	0	0.336496	0.310859
DDB_G0274943	2265	5.79055	5.48119	1.75256	2.1416	1.78954	2.47262	3.67434	5.00809
DDB_G0274947	4401	2.00142	1.0112	3.45008	3.55985	4.22541	4.46688	0.471219	0.440846
DDB_G0274949	1803	0.873463	0.480036	6.9486	9.09358	5.5722	4.67853	1.73115	1.99979
DDB_G0274951	423	0.227713	0.245368	1.23211	0.622805	0.698803	0.472405	0	0.193449
DDB_G0274953	1827	0.416332	0.230652	1.83851	1.47783	1.13497	1.17897	1.03114	0.733537
DDB_G0274955	1050	10.3171	7.71055	24.2472	21.619	17.0064	19.4609	39.4533	36.3485
DDB_G0274957	789	0.864296	0.229601	0.511283	0.366412	0.19492	0.410308	0.0591272	0.116596
DDB_G0274959	684	30.371	26.6308	36.101	28.949	15.2903	11.3539	7.71439	6.0989
DDB_G0274961	1215	4.12392	2.56805	21.9426	27.6381	9.31455	8.63569	4.38909	2.88196
DDB_G0274963	3711	0.0936983	0.0322152	0.385113	0.501851	0.115304	0.143034	0.121317	0.110153
DDB_G0274965	4203	0.736071	0.50808	1.62196	1.80049	1.1671	1.36472	0.800964	0.771867
DDB_G0274967	567	0.0428256	0.142269	0.152751	0.445695	1.50096	1.92385	2.13549	2.60105
DDB_G0274969	1467	9.13264	6.79598	55.6351	48.4667	26.3026	31.0318	23.351	26.0074
DDB_G0274971	888	4.3842	4.42619	0.593417	0.423284	0.766986	0.61363	0.825998	0.863642
DDB_G0274973	1593	0.194913	0.129238	0.518863	0.3114	0.142426	0.279348	0.191626	0.106119
DDB_G0274975	4398	1.78291	1.62591	11.0217	8.922	9.24449	12.2238	13.9378	14.8024
DDB_G0274977	201	8.33584	7.42906	6.88521	12.4282	3.96225	6.52129	1.08221	0.495192
DDB_G0274979	2421	0.531903	0.37084	0.384806	0.429355	0.12841	0.0956646	0.0870705	0.0816855
DDB_G0274981	2514	0.915505	0.413774	4.02438	5.04236	3.09701	3.41394	2.97761	2.98687
DDB_G0274983	267	1.21495	0	4.56918	6.38773	5.15852	4.284	1.47777	2.096
DDB_G0274987	663	8.92479	10.7099	39.3737	22.9999	18.972	26.8174	7.59949	6.47957
DDB_G0274989	234	0.27496	0.357008	61.1167	80.0189	68.4027	67.6474	7.21904	13.1031
DDB_G0274991	519	0.347727	0.386803	20.1247	24.5392	23.4685	16.0505	1.86059	3.44788
DDB_G0274993	2364	5.42999	3.41723	31.8542	36.4014	19.1985	17.4563	29.324	28.9751
DDB_G0274995	3315	4.55312	3.71571	22.6527	25.8383	15.0041	15.8111	14.5781	15.3718
DDB_G0274997	2832	1.24513	0.829718	1.17275	1.42324	0.747175	0.848071	0.243826	0.326133
DDB_G0274999	294	0	0	0	0	0	0	0.208164	0.204353
DDB_G0275001	564	8.55339	9.04325	3.85227	3.14855	1.79622	1.51035	1.6038	1.63448
DDB_G0275003	1881	0.00895105	0	0.015881	0.0223317	0.0213057	0.0836686	0.868834	0.767659
DDB_G0275005	4461	6.44581	4.94875	18.2281	23.946	11.571	11.8043	6.32062	7.68317
DDB_G0273927	543	9.24624	5.43617	64.3015	85.7907	105.573	97.3295	137.596	123.516
DDB_G0273929	297	0.0788109	0	0.143768	0	0.232491	0.111399	0.101383	0.0994989
DDB_G0273931	267	0	0	0.376941	0	0.300161	0.441981	0.675816	0.262
DDB_G0273933	1038	0	0	4.21364	4.81511	20.1674	17.2167	2.83441	1.78179
DDB_G0273935	585	0	0	0	0	0	0	0	0
DDB_G0273937	585	4.70302	3.19675	16.0419	15.4807	18.2395	15.49	4.66024	3.90605
DDB_G0273939	687	0.557046	0.489932	1.44492	2.20569	1.8076	1.30261	7.17223	4.74937
DDB_G0273941	1440	1.4258	1.06529	12.6867	9.45471	5.72407	6.77672	4.96986	5.57144
DDB_G0273943	1455	0.0180575	0.00653572	19.883	24.4873	87.3857	107.045	33.0386	26.626
DDB_G0273945	1482	1.97329	1.45164	5.84438	4.35763	2.83105	4.11727	1.72233	1.86913
DDB_G0273947	1569	0.677798	0.34682	1.15401	0.964801	0.665809	0.575308	0.213378	0.240069
DDB_G0273949	2913	0.509066	0.337334	4.58814	4.20512	3.46848	3.39095	3.47413	3.73198
DDB_G0273951	4611	2.1742	1.582	2.67225	3.15078	3.04258	3.17961	2.69989	2.92736
DDB_G0273953	2028	0.168578	0.115802	0.364707	0.271598	0.263765	0.239875	0.163096	0.187257
DDB_G0273955	4227	0.601078	0.350512	2.27033	0.985434	0.112156	0.169172	0.170414	0.171532
DDB_G0273961	4176	0.862715	0.821424	3.41718	3.19532	0.627504	0.861281	0.177408	0.268774
DDB_G0273963	303	2.10512	0.903192	0.821717	0.757872	1.22251	1.05678	0.384978	0.945591
DDB_G0273965	4143	0.277736	0.223849	2.07111	0.999428	0.372632	0.511048	0.203048	0.226042
DDB_G0273967	4137	0.0856	0.0612736	0.422493	0.35385	0.122	0.190435	0.0474629	0.0431256
DDB_G0273969	231	2.54931	2.95705	1.37087	2.66144	2.81604	4.62013	2.53943	2.05266
DDB_G0273971	264	1.55866	1.68943	11.2537	11.9157	8.79469	7.91195	1.5381	0.945071
DDB_G0273973	483	0.84604	0.472449	3.32469	3.64704	2.26755	1.83401	0.498811	0.131578
DDB_G0273975	4188	0.116665	0.105686	0.390966	0.262283	0.0710806	0.0698826	0.113111	0.0835997
DDB_G0273977	372	39.4946	20.383	43.6491	66.8756	44.8408	38.3403	9.68998	7.93997
DDB_G0273979	792	5.32778	4.0566	27.4343	35.4247	14.2923	10.9065	1.70477	1.92782
DDB_G0273981	240	24.4112	15.0641	36.498	39.7711	12.0441	3.28295	2.14955	2.75805
DDB_G0273983	618	2311.66	2443.19	787.61	674.089	286.183	250.342	405.929	401.256
DDB_G0273985	2172	2.04509	1.39797	8.51192	8.42352	19.3029	18.0424	4.63697	3.23041
DDB_G0273987	636	0	0	2.73672	4.10092	8.61013	9.78802	3.03412	3.36005
DDB_G0273989	855	1.2642	1.2929	222.978	254.96	297.99	284.558	66.6123	71.8412
DDB_G0273991	1404	0	0	0	0.00786648	0.0075397	0.00863011	7.37286	6.36701
DDB_G0273993	1416	0.0310772	0.0202514	0.022066	0.0155727	0.0373085	0.0426336	6.6901	4.29555
DDB_G0273995	714	3.71634	3.86644	36.9788	31.4213	23.6821	24.0492	7.13932	6.31871
DDB_G0273997	1344	5.74055	5.90005	19.1614	21.3134	17.1044	16.1038	5.52726	5.89665
DDB_G0273999	696	8.75987	4.85636	5.16964	4.34475	1.59356	1.25741	1.19248	1.42286
DDB_G0274001	813	1.30359	1.04285	0.713312	0.845309	0.419596	0.559062	0.297288	0.30714
DDB_G0274003	3327	3.38149	2.56304	3.8404	3.44961	3.49693	4.47692	2.18331	2.29513
DDB_G0274007	2043	2.41055	1.87208	5.8767	7.63945	5.56994	6.93468	8.02762	9.449
DDB_G0274009	1443	0.965428	0.768732	4.09799	5.03706	4.17129	5.87869	5.87102	6.47515
DDB_G0274011	1824	0.185382	0.0954484	1.33213	0.8791	0.0717607	0.108368	0.695549	0.921178
DDB_G0274013	309	70.8479	55.1106	155.369	193.892	128.57	122.945	25.1562	24.3097
DDB_G0274015	1005	5.94664	7.2387	41.8934	37.5472	23.2517	26.4936	9.00838	8.88746
DDB_G0274017	1242	0.952831	0.593257	3.2288	3.32534	2.0454	2.21626	0.81693	0.756782
DDB_G0274019	1986	15.0067	16.9008	12.5459	11.9908	12.883	12.539	6.51384	5.11384
DDB_G0274021	1017	1.69744	1.61687	11.3841	12.0561	74.2172	81.9604	4.75798	3.67055
DDB_G0274023	1002	17.0663	18.1358	78.0247	80.6758	183.83	135.154	112.562	84.1192
DDB_G0274025	480	53.1385	39.9879	40.6059	47.0158	30.6673	25.3962	5.55314	6.99105
DDB_G0274027	1638	1.09567	1.14305	1.30245	1.52658	2.70562	2.56176	3.56414	3.20615
DDB_G0274029	3777	0.610584	0.379818	0.650859	0.485851	0.428053	0.45558	0.286298	0.299516
DDB_G0274031	2046	0.00416243	0	0.793425	0.683119	2.41647	2.51722	2.44446	3.10192
DDB_G0274033	1920	0.0131186	0.00947678	0.0543067	0.032721	0.0832252	0.0868246	0.110903	0.0901666
DDB_G0274035	2685	1.41744	0.717729	2.47097	2.77405	1.64982	1.75563	0.857929	0.876673
DDB_G0274037	858	1.75923	2.47154	8.61689	7.49953	4.02606	4.60455	2.67726	2.57496
DDB_G0274039	756	0.0416015	0	9.62153	11.0471	10.4567	12.368	2.84604	2.0786
DDB_G0274041	4698	0.0516692	0.0286859	10.7867	12.7161	11.9512	13.1913	4.17949	5.14748
DDB_G0274043	696	1.12374	1.09826	1.3341	1.27561	0.472166	0.533448	0.659776	0.491852
DDB_G0274045	660	33.9832	24.2279	10.5275	8.69167	126.162	139.952	96.2152	16.2964
DDB_G0274047	240	0.519388	0.836894	0.249986	2.01884	0	0	0	0.172378
DDB_G0274049	1677	1.95921	1.93124	0.842126	0.682049	0.414196	0.615495	0.327	0.355206
DDB_G0274051	1596	2.29063	2.13946	12.1762	9.09823	5.39354	5.9166	4.00923	4.51736
DDB_G0274053	396	0.954466	0.895307	23.6802	23.3017	72.486	74.9002	46.3093	47.4305
DDB_G0274055	672	0.0493309	0.0723606	0.0878288	0.0422573	0	0.0603878	0.0375795	0
DDB_G0274057	417	1.49459	1.17966	7.87198	6.10193	2.05904	1.50985	1.2963	1.0631
DDB_G0274059	432	0.34843	0.117457	169.163	213.073	151.959	116.28	58.2927	58.3188
DDB_G0274061	1473	0.00593271	0.00644114	0.0421212	0.0148541	0.0213366	0.0139412	0.0328581	0.0388208
DDB_G0274063	1563	0.0110703	0	1.35642	1.48198	2.47679	2.38966	2.48642	2.61192
DDB_G0274065	828	0.428989	0.257185	1.45269	1.8438	1.8667	1.96488	3.06391	1.98426
DDB_G0274067	3240	1.03634	0.665261	4.43822	5.26112	4.30881	5.15204	5.88555	8.12732
DDB_G0274069	1221	2.8442	2.08401	1.26592	1.13834	1.34544	1.08816	1.21448	1.02528
DDB_G0274071	342	6.99538	4.84981	10.4562	10.3969	30.7466	23.9394	12.226	6.26043
DDB_G0274073	1137	2.52916	1.57083	1.43974	1.05084	1.01919	1.09491	1.17474	0.881265
DDB_G0274075	4557	0.78364	0.516977	0.937813	1.08393	0.766781	0.973385	0.695411	0.807985
DDB_G0274077	3612	1.23325	0.821342	2.83532	4.08194	1.51755	1.5902	0.778351	0.849989
DDB_G0274079	948	4.61513	3.73357	4.15536	2.40264	1.37594	1.21968	0.870409	1.00462
DDB_G0274081	597	42.1434	34.627	5.37524	5.03091	18.0636	26.4724	16.583	16.7797
DDB_G0274083	621	10.3596	6.46041	7.59433	8.3784	4.76608	6.01666	2.34414	2.84037
DDB_G0274085	1023	5.10983	5.65159	3.40444	2.2783	1.24138	1.1127	4.15199	4.54014
DDB_G0274087	1356	0.0261851	0.0142312	0.0116207	0.0164136	0	0.00770834	0	0.00715074
DDB_G0274089	552	0.469974	0.272943	0.0399197	0.0875289	0.613122	0.308079	1.01462	0.97717
DDB_G0274091	1278	0	0	0.22456	0.300717	0.711483	0.638479	0.101513	0.138407
DDB_G0274093	864	8.07942	7.79887	51.3412	72.7823	41.7425	39.4713	7.62946	4.56197
DDB_G0295699	1731	0.866874	0.583582	8.39508	11.7899	9.70396	9.45718	5.59201	6.60099
DDB_G0274097	228	0.145971	0.191019	110.161	176.671	434.047	545.204	40.3625	30.0516
DDB_G0273585	192	0	0	0	0	0	0.581042	11.4322	8.71827
DDB_G0273587	147	0.316596	0.359928	1.20724	0.342262	0.323715	0.311866	67.2154	40.3138
DDB_G0273589	1161	0.229087	0.163355	1.69755	1.19245	0.459087	0.523715	0.0704055	0.147372
DDB_G0273591	1242	0.407317	0.181932	1.07196	0.913554	0.202067	0.128853	0.194151	0.10356
DDB_G0273593	2394	0.916423	0.495925	0.473253	0.574494	0.408882	0.429896	0.684641	0.895374
DDB_G0273595	1653	3.7091	3.77565	9.75802	6.37867	19.2131	23.1258	2.51713	2.38185
DDB_G0273597	783	3.02332	1.99616	2.39528	2.0697	0.936245	0.765921	0.478093	0.559984
DDB_G0273599	1065	0.00879689	0.00958504	6.73528	9.4157	22.9715	26.4923	6.13156	6.62202
DDB_G0273601	1239	0.342862	0.190406	1.7746	2.03417	1.41766	1.58537	157.801	138.261
DDB_G0273603	288	56.5873	39.3849	82.0686	99.8462	37.6971	37.4915	9.79625	9.2697
DDB_G0273605	2121	0.277647	0.283743	2.32387	1.77807	0.352713	0.364745	95.6774	139.624
DDB_G0273607	321	27.2129	21.9627	213.169	238.439	49.669	26.1684	9.95172	7.15683
DDB_G0273609	1998	1.22929	0.440291	1.75828	1.98149	4.16932	4.6099	1.16629	1.2489
DDB_G0273611	1056	2.60523	2.95526	7.47139	5.95375	13.687	12.0992	12.4681	9.65144
DDB_G0273613	663	7.11299	5.29957	32.8911	40.9941	32.9457	31.5064	23.1055	23.7963
DDB_G0273615	489	238.769	213.812	351.49	360.282	318.623	297.043	263.06	264.627
DDB_G0273617	1818	0.623827	0.303793	1.5452	2.31296	1.16472	1.07219	0.282673	0.293267
DDB_G0273619	270	8.18237	4.40738	8.05276	9.74794	8.90529	7.44949	7.72857	4.58436
DDB_G0273621	1365	2.51303	2.1731	4.16082	5.63111	3.35649	3.58255	1.31579	1.74496
DDB_G0273623	1899	346.699	303.539	47.0844	38.7067	30.8761	20.4926	62.7216	86.4946
DDB_G0273625	921	0.43475	0.277918	0.376933	0.32227	0.299378	0.152231	0.166707	0.0586865
DDB_G0273627	672	0.0164436	0.0361803	0.0292763	0	0	0.0402586	0.0375795	0
DDB_G0273629	3459	0.162027	0.0828921	0.159016	0.0913603	0.245444	0.230567	0.0778545	0.0749405
DDB_G0273631	807	0	0	0.48097	0.197098	0.663392	0.647332	0	0.328091
DDB_G0273633	2166	0.0165756	0.0868682	1.01675	0.614699	1.02E-05	0.52765	3.64E-09	0.554566
DDB_G0273635	4662	0.510862	0.341604	2.02936	2.69364	0.673995	0.615268	0.238047	0.311572
DDB_G0273637	645	0.996712	0.539408	22.2377	26.1569	15.0417	21.4113	7.39623	8.45045
DDB_G0273639	1494	21.4434	20.7889	21.7071	23.34	27.3789	22.6291	27.3062	24.0402
DDB_G0273641	2172	0.00380836	0	2.38469	3.06396	0.284597	0.244116	0.159317	0.0866393
DDB_G0273643	4095	1.81683	1.25069	4.62257	5.27815	3.03959	3.70152	2.86706	3.34918
DDB_G0273645	5172	2.65161	2.32646	20.3554	23.514	14.3246	16.114	5.4193	7.40088
DDB_G0273647	3363	2.5397	1.81059	4.43779	4.23982	1.59378	1.59294	1.228	1.59997
DDB_G0273649	345	902.475	283.717	816.365	1096.34	509.198	517.861	320.267	332.059
DDB_G0273651	4683	4.83895	4.63218	8.18257	4.3277	2.04307	1.9449	2.43847	2.55787
DDB_G0273653	2778	0.0174371	0.00943012	0.133999	0.14807	0.085798	0.0843861	0.0223372	0.0408129
DDB_G0273655	1170	2.47261	1.43059	5.0721	7.54816	5.53056	4.723	2.40545	2.79865
DDB_G0273657	1071	23.7589	24.4104	56.9306	54.4688	85.1452	71.0651	100.976	75.909
DDB_G0273659	171	0	0	0	0	0	0	0	0
DDB_G0273661	195	0	0	0	0.615012	0	0	0	0
DDB_G0273663	381	0.127162	0	0.231799	0	0	0	0	0
DDB_G0273665	180	2.36369	2.04692	24.1588	49.3955	37.6757	47.7921	39.2812	37.8326
DDB_G0273667	189	1.51625	1.09963	10.6854	12.0465	14.8631	15.2339	40.823	41.9711
DDB_G0273669	3321	0.390763	0.313551	1.23697	0.606987	0.417938	0.636403	0.686019	0.736903
DDB_G0273671	1074	0.0261126	0.0379318	0.46386	0.285245	0.0529082	0.0310104	0	0.0191529
DDB_G0273673	1158	6.62514	4.04531	6.26307	6.83907	5.35464	5.02922	1.88068	1.49595
DDB_G0273675	3843	0.102596	0.0709451	0.232829	0.318076	0.243707	0.323075	4.5332	2.73466
DDB_G0273677	1119	0.132297	0.180068	1.02804	1.43668	0.792356	0.774429	0.221322	0.19986
DDB_G0273679	2484	1.58924	1.02333	2.77795	2.90384	1.30141	1.22215	0.570274	0.575312
DDB_G0273681	3495	0.899024	0.262546	2.10684	1.93009	0.485848	0.463431	0.520077	0.587481
DDB_G0273683	309	0.215343	0.0858421	3.51927	1.33718	0	0.201055	0.0914769	0.538222
DDB_G0273685	366	0.146851	0	8.36488	6.7406	17.3333	15.1016	12.1179	6.40163
DDB_G0273687	1935	0	0	0.0101568	0	0	0.00608955	9.54519	9.82043
DDB_G0273689	1935	0.00433462	0.00469672	0.528155	0.972953	2.1239	2.5841	2.91897	1.94487
DDB_G0273691	1938	0	0	0.145858	0.280579	3.56611	4.80686	2.58623	2.76844
DDB_G0273695	1959	0.0748417	0.0188301	1.2654	1.74933	3.08391	3.67895	1.04303	1.0447
DDB_G0273697	1968	0.586801	0.463594	0.694599	0.644142	0.910536	1.25394	16.9643	19.3401
DDB_G0273699	2130	0.592838	0.484716	0.676611	0.669058	0.083136	0.0816752	0.0967638	0.135153
DDB_G0273701	678	1.36317	1.76699	58.7354	26.1758	22.8924	46.3862	36.915	36.037
DDB_G0273703	1449	0.114923	0.0853823	0.450923	0.393859	0.0362768	0.0355534	0.0134046	0.0131978
DDB_G0273705	594	0.635829	0.329356	1.02705	1.28763	1.25379	1.92311	0.550527	0.362474
DDB_G0273707	936	1.32884	2.05149	2.80036	2.71769	5.37176	4.98969	10.5088	11.554
DDB_G0273709	1944	0.0910735	0.102786	0.130049	0.113035	0.0769142	0.106393	7.16518	9.74947
DDB_G0273717	1941	0.425001	0.226146	0.115591	0.12014	0.0571373	0.0809754	19.6004	25.204
DDB_G0273719	4329	1.79708	1.37382	4.24026	4.89277	4.11829	4.61852	3.81405	3.63065
DDB_G0273721	2085	4.13426	2.79589	8.35142	9.90887	6.09122	6.41192	7.72268	8.26981
DDB_G0273723	3033	1.55922	0.9144	10.3426	13.5153	13.639	15.0837	11.9636	12.6253
DDB_G0273725	1371	2.17648	1.64186	9.18357	10.0547	11.5667	11.2305	5.54564	5.50303
DDB_G0273727	612	1.78202	1.84139	4.05371	3.3339	6.83078	6.07029	0.283758	0.172421
DDB_G0273729	1431	3.59099	2.31985	8.28105	10.0488	20.4419	20.658	16.9614	11.8369
DDB_G0273731	783	1.70309	2.16974	0.516629	0.437498	0.657014	0.686138	1.15041	1.14944
DDB_G0273733	1980	0.0295666	0.013728	0.1124	0.210627	0.291191	0.320478	13.3846	9.43371
DDB_G0273735	1764	0.00962929	0.00521998	2.64833	2.90328	10.2339	12.1387	7.55381	5.92299
DDB_G0273737	1281	14.8601	11.2958	74.5751	90.8138	71.5327	76.5837	80.9568	90.2387
DDB_G0273739	1728	2.19366	1.48601	14.4766	14.4915	8.27914	10.6741	7.98715	6.77397
DDB_G0273741	573	3.431	2.81904	9.27111	10.4516	5.56309	5.1679	1.19487	1.01189
DDB_G0273743	201	6522.24	5298.96	4010.78	2385.36	880.139	706.944	462.299	430.717
DDB_G0273745	2427	1.16882	0.827497	7.07946	7.1029	2.82265	3.55855	1.05548	1.08955
DDB_G0273747	192	0	0	0	0	0.264599	0	0.586264	1.32095
DDB_G0273749	3651	0.000273899	0.208387	0.188245	0.158585	0.0764829	0.0878378	0.135322	0.147123
DDB_G0273753	1926	0.435748	0.514658	5.22601	6.80351	5.66489	7.542	3.00775	2.02861
DDB_G0273755	5058	0.0631155	0.0133279	0.0409339	0.0476751	0.0307145	0.0728411	0.00338955	0.00330589
DDB_G0273759	1335	0	0	0	0	0	0	0	0
DDB_G0273761	3144	0	9.62E-10	0	0	0	0	0	0
DDB_G0273763	939	0	0	0	0	0.0506935	0.0247112	0	0
DDB_G0273765	4143	0.184047	0.121718	0.52793	0.646423	0.410302	0.544464	0.510843	0.610182
DDB_G0273767	1632	1.23194	0.86238	7.67977	4.79026	5.27758	6.44759	25.7773	22.4941
DDB_G0273769	507	4.19133	2.64914	35.0532	49.1569	45.8143	36.7585	5.73905	7.76996
DDB_G0273771	369	49.4669	32.7402	34.0586	25.7875	20.6198	17.4951	7.05687	6.33827
DDB_G0273773	375	24.8712	22.7162	938.11	1224.69	1667.99	1680.9	349.703	302.304
DDB_G0273775	315	192.024	153.547	652.668	871.717	807.304	590.91	231.265	206.815
DDB_G0273777	1158	0.903428	0.603778	2.73042	2.46256	2.13997	2.01818	1.83656	1.9917
DDB_G0273779	1413	0.686876	0.372574	3.44968	3.66019	2.68766	3.20382	8.65823	9.92991
DDB_G0273781	4431	2.34331	2.06315	0.169005	0.205652	0.0728516	0.136799	0.090808	0.150126
DDB_G0273783	1041	1.16797	1.00657	1.44766	1.08506	0.826988	0.969014	0.890655	0.797796
DDB_G0273785	777	1.41451	1.00901	13.3639	15.636	8.90539	7.64922	11.9502	14.0824
DDB_G0273787	1590	0.0162783	0	1.27111	2.07603	7.07234	5.87305	2.56868	1.86107
DDB_G0273789	921	0.721049	0.868493	23.5395	28.2658	52.6385	42.2187	9.84759	7.31234
DDB_G0273791	1332	4.06442	3.34899	2.64656	1.45884	1.37557	1.28397	1.692	2.0535
DDB_G0273793	1218	0.681144	0.267751	0.359139	0.508555	0.10831	0.105826	0.0332136	0.0245248
DDB_G0273795	5751	1.58333	1.02963	1.67731	1.93396	1.09167	1.17044	0.218912	0.294859
DDB_G0273797	159	1.14133	0.342777	0	0	0	0.329763	10.4997	11.0303
DDB_G0273799	225	0	0	1.76386	2.35168	5.10344	4.43176	4254.95	4646.62
DDB_G0273801	4356	1.06048	0.891123	2.76908	0.913328	0.232213	0.40331	0.623634	0.700465
DDB_G0273803	618	7.63683	3.68776	13.6736	14.1626	10.6392	8.74063	3.24348	2.94791
DDB_G0273805	468	2468.56	3086.2	645.143	511.311	464.113	373.05	677.788	336.869
DDB_G0273807	192	0	0	1.71561	1.24417	82.0258	127.829	282.873	177.536
DDB_G0273809	1128	0	0	0	0	0.0099263	0.0485133	0.319486	0.593484
DDB_G0273811	3468	0.123596	0.101423	0.133922	0.0738525	0.0269479	0.0371339	0.0526847	0.0641716
DDB_G0273813	2781	5.50046	3.53842	113.807	131.609	29.2738	32.7368	13.9315	15.8324
DDB_G0273815	627	77.8756	62.2002	199.276	277.245	242.055	205.564	147.545	122.747
DDB_G0273817	1569	2.49077	2.17061	25.0264	32.0796	33.7387	33.5101	20.2099	22.6506
DDB_G0273819	1506	0.0520244	0.0188454	0.379607	0.253182	0.491634	0.719507	0.236806	0.11342
DDB_G0273821	408	0.156154	0.0882367	0.0697756	0.314533	0.0540812	0.0510477	0.0467907	0.0464216
DDB_G0273823	1434	0	0	3.44552	4.73956	2.60108	2.61353	3.66471	1.744
DDB_G0273825	663	0	0.0184654	0.687098	0.99249	1.02091	1.60411	0.268669	0.2463
DDB_G0273827	1110	0.133635	0.0545724	0.608241	0.515389	0.0202711	0.0693365	0	0.0917886
DDB_G0273829	1374	2.34475	2.81324	50.0408	41.3802	10.7614	15.9099	5.64529	8.39449
DDB_G0273831	6147	2.39564	1.59802	2.33291	2.74087	1.99619	2.41601	2.38053	2.13326
DDB_G0273833	1476	0.343276	0.115662	0.913943	0.963177	0.340546	0.257283	0.157336	0.174269
DDB_G0273835	717	0.0149551	0.0656867	2.7413	2.46964	143.834	259.137	5.44408	4.39846
DDB_G0273837	2361	48.1836	45.2264	4.11392	3.20169	1.01973	1.26903	2.55857	2.60022
DDB_G0273839	6141	0.713162	0.464853	5.2367	7.91473	5.04897	5.36072	1.72335	1.58147
DDB_G0273841	1047	2.51765	2.30206	6.18002	7.55016	7.72609	7.31053	2.56203	2.13817
DDB_G0273843	579	0.124197	0.114492	0.0369039	0.0806378	0.240901	0.360688	447.493	365.531
DDB_G0273845	222	0	0	0.30547	0	0	0	25.959	32.0679
DDB_G0273847	261	0.106554	0	0	0.370287	0	0	0	0
DDB_G0273849	210	0.177132	0	0	0	0.476182	0	271.287	329.329
DDB_G0273851	753	3.08189	2.46221	1.11645	0.623235	0.435424	0.439508	1.34437	1.4979
DDB_G0273853	531	2.45991	1.56548	8.01331	10.0254	10.3878	9.76329	12.7989	4.65736
DDB_G0273855	915	1.39038	0.899452	6.25423	6.43478	6.76451	6.272	7.65269	3.97894
DDB_G0273857	4347	0.100875	0.0583706	0.188414	0.21886	0.180057	0.17303	0.374606	0.409177
DDB_G0273859	657	1.15642	1.01111	0.121144	0.175077	0.474921	0.354739	0.584026	0.768826
DDB_G0273861	1200	3.12511	1.90628	20.2722	25.714	24.7567	29.4095	21.1828	17.0223
DDB_G0273863	177	267.059	167.153	850.266	940.989	581.568	632.793	324.229	262.33
DDB_G0273865	1542	1.95538	1.26324	8.25331	9.64376	4.50949	4.42792	1.50598	1.6664
DDB_G0273867	1083	0.060294	0.028149	1.26993	1.47616	3.00388	3.1392	0.451958	0.246321
DDB_G0273869	2205	0.0898857	0.0892085	3.72031	4.25787	4.79311	4.29033	0.95222	1.0141
DDB_G0273871	378	12.2134	7.22637	41.4442	55.7061	39.4639	34.3581	3.94659	2.09327
DDB_G0273873	2118	1.34807	1.03922	4.0653	4.55937	3.49568	3.41128	2.06605	2.34724
DDB_G0273875	912	10.5697	12.7063	37.5549	18.8051	19.6606	17.6538	25.7397	24.1948
DDB_G0273877	540	0.168162	0.494494	0.421051	0.0309695	0.287529	0.265739	0.37715	0
DDB_G0273879	2586	0.0985863	0.0732147	0.127436	0.20338	0.137906	0.168041	0.00396173	0.0136247
DDB_G0273881	882	0.345142	0.207542	0.300415	0.456805	0.507727	0.481726	0.110987	0.102483
DDB_G0273883	378	0.0977457	0.157095	0.337195	0.18769	0.452123	0.790541	1.05007	1.16307
DDB_G0273885	762	27.0273	31.5267	3.13022	2.58188	8.33334	14.3482	11.2236	11.1724
DDB_G0273887	762	7.72434	9.36933	4.57608	5.99752	26.3196	35.11	16.5319	18.9544
